RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
394816,88,"Madison, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,10.0,8.0,11.0
395006,92,"Provo, UT",msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,14.0,34.0,46.0,15.0,40.0,39.0,43.0,29.0,37.0,20.0,18.0,10.0,16.0,30.0,21.0,39.0,23.0,22.0,23.0,34.0,19.0,13.0,21.0,12.0,30.0,45.0,34.0,31.0,32.0,22.0,11.0,17.0,11.0,10.0,25.0,8.0,10.0,8.0,18.0,20.0
395160,93,"Toledo, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
394997,105,"Portland, ME",msa,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,11.0,17.0,14.0,15.0,14.0,17.0,14.0,16.0,12.0,19.0,31.0,21.0,36.0,21.0,16.0,18.0,28.0,34.0,49.0,15.0,15.0,24.0,34.0,13.0,26.0,20.0,28.0,18.0,27.0,21.0,29.0,29.0,16.0,12.0,13.0,17.0,18.0,23.0,17.0,12.0,22.0,18.0,11.0,13.0,12.0,8.0,16.0,20.0
394590,108,"Fayetteville, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
394898,117,"Myrtle Beach, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,34.0,15.0,15.0
394901,147,"Naples, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,18.0,39.0,22.0,17.0,21.0,19.0,7.0,16.0,24.0,18.0,12.0,35.0,24.0,19.0,35.0,15.0,30.0,34.0,23.0,11.0,18.0,9.0,15.0,9.0,10.0,7.0,18.0,10.0,9.0,12.0,11.0,7.0,10.0,25.0,18.0,9.0,5.0,14.0,8.0,15.0,15.0,15.0,6.0,11.0,7.0,16.0,22.0
394332,148,"Ann Arbor, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
394405,156,"Boulder, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
394773,214,"Las Cruces, NM",msa,NM,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395009,237,"Punta Gorda, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,15.0
394731,267,"Kahului, HI",msa,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
394720,268,"Janesville, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
394930,271,"Odessa, TX",msa,TX,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395079,274,"Sebastian, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
394595,302,"Flagstaff, AZ",msa,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
394407,356,"Bozeman, MT",msa,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
394928,410,"Ocean City, NJ",msa,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,6.0,6.0
394674,467,"Heber, UT",msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,7.0,6.0,5.0,9.0,9.0,12.0,13.0,10.0,18.0,27.0,12.0,14.0,16.0,10.0,18.0
